region,mlab_site,month,DownloadThroughputSplitByClientAndByServer,UploadThroughputSplitByClientAndByServer,RTTSplitByClientAndByServer,NetLimitedSplitByClientAndByServer,ClientLimitedSplitByClientAndByServer,WinScaleRcvdSplitByClientAndByServer,NumberOfClientsSplitByClientAndByServer
804_53,GR-Athens,07-01-2011,2.849764,1.609100,103.000000,0.787724,0.205689,1.241836,760
804_53,GR-Athens,08-01-2010,1.926907,0.793203,116.000000,0.324126,0.670983,0.914160,767
804_53,GR-Athens,08-01-2011,2.317778,1.609144,102.000000,0.876030,0.107121,1.355538,905
804_53,GR-Athens,09-01-2010,1.613868,0.804441,120.000000,0.532234,0.461195,0.990600,854
804_53,GR-Athens,09-01-2011,2.650248,1.767272,104.000000,0.854297,0.137648,1.518987,770
804_53,GR-Athens,10-01-2010,1.586075,0.755517,117.000000,0.641485,0.354196,0.792005,971
804_53,GR-Athens,11-01-2010,1.727000,0.744546,118.000000,0.630011,0.362862,0.978352,901
804_53,GR-Athens,12-01-2010,1.753508,0.823400,110.000000,0.658338,0.328792,1.036320,1030
804_53,UK-London,01-01-2011,2.900365,1.447172,57.000000,0.798360,0.197067,0.986711,216
804_53,UK-London,02-01-2010,,0.804177,63.000000,0.834043,0.150803,0.688525,
804_53,UK-London,02-01-2011,,1.257506,58.000000,0.875905,0.119038,1.123552,
804_53,UK-London,03-01-2010,1.535097,0.683722,67.000000,0.787277,0.207170,0.645777,268
804_53,UK-London,03-01-2011,2.608838,1.299811,58.000000,0.748576,0.241910,0.676871,214
804_53,UK-London,04-01-2010,1.361911,0.683479,68.000000,0.573161,0.423204,0.661538,206
804_53,UK-London,05-01-2010,,0.744094,64.000000,0.605114,0.380475,0.590747,
804_53,UK-London,06-01-2010,,1.125417,61.000000,0.711769,0.281330,0.870079,
804_53,UK-London,07-01-2010,,1.406503,63.000000,0.773690,0.220624,1.014545,
804_53,UK-London,08-01-2010,,1.041277,,,,,
804_53,UK-London,09-01-2011,,2.206441,,,,,
804_53,UK-London,12-01-2010,,1.828733,57.000000,0.746316,0.240194,1.063291,
804_56,GR-Athens,01-01-2011,1.353963,1.046055,114.000000,0.942069,0.040978,0.868794,485
804_56,GR-Athens,02-01-2011,1.925111,0.755949,101.000000,0.946739,0.034171,1.099338,538
804_56,GR-Athens,03-01-2010,1.562708,0.402173,93.000000,0.712211,0.284032,1.269592,227
804_56,GR-Athens,03-01-2011,1.959375,0.953170,92.000000,0.940284,0.041859,1.123810,529
804_56,GR-Athens,04-01-2010,1.329962,0.397143,99.000000,0.697141,0.296040,1.245211,560
804_56,GR-Athens,05-01-2010,1.418773,0.398775,100.000000,0.652958,0.343245,1.102684,549
804_56,GR-Athens,06-01-2010,1.159180,0.397006,104.000000,0.527402,0.456444,1.487282,415
804_56,GR-Athens,07-01-2010,1.104862,0.399704,95.000000,0.350755,0.642020,0.898119,320
804_56,GR-Athens,07-01-2011,2.426482,1.889548,91.000000,0.931356,0.052113,1.029326,263
804_56,GR-Athens,08-01-2010,1.196596,0.406642,96.000000,0.292483,0.703188,1.092269,210
804_56,GR-Athens,08-01-2011,2.557100,2.090918,88.000000,0.935166,0.055782,1.367059,322
804_56,GR-Athens,09-01-2010,0.948797,0.633564,108.000000,0.705700,0.289150,0.829787,253
804_56,GR-Athens,09-01-2011,2.521450,1.889828,93.000000,0.956607,0.030724,1.858537,329
804_56,GR-Athens,10-01-2010,1.079490,0.684169,115.000000,0.568878,0.425798,0.920455,274
804_56,GR-Athens,11-01-2010,1.402837,0.810645,103.000000,0.828812,0.153945,1.518272,210
804_56,GR-Athens,12-01-2010,1.520138,1.448240,95.000000,0.946419,0.036061,0.646447,517
804_59,GR-Athens,01-01-2011,1.121678,0.884732,111.000000,0.929752,0.053421,1.213693,394
804_59,GR-Athens,02-01-2011,1.156275,0.873626,103.000000,0.951317,0.033187,0.967010,408
804_59,GR-Athens,03-01-2011,1.439321,0.924898,96.000000,0.960754,0.022719,1.139573,519
804_59,GR-Athens,04-01-2010,0.844044,0.383838,94.000000,0.952116,0.028482,1.140541,331
804_59,GR-Athens,05-01-2010,0.820433,0.452591,93.500000,0.946950,0.037190,1.084599,424
804_59,GR-Athens,06-01-2010,1.015759,0.562697,98.000000,0.953732,0.029482,1.634387,448
804_59,GR-Athens,07-01-2010,0.745160,0.478705,96.500000,0.929031,0.048479,1.066138,339
804_59,GR-Athens,07-01-2011,2.035710,1.808345,99.000000,0.938247,0.047494,1.374718,336
804_59,GR-Athens,08-01-2010,0.850115,0.804584,97.000000,0.939643,0.033825,1.173469,274
804_59,GR-Athens,08-01-2011,1.924467,1.770210,100.000000,0.948248,0.032861,1.446970,308
804_59,GR-Athens,09-01-2010,0.699356,0.535697,110.000000,0.946902,0.025370,0.714801,250
804_59,GR-Athens,09-01-2011,2.078243,1.647663,104.500000,0.931750,0.047335,1.524390,317
804_59,GR-Athens,10-01-2010,0.660503,0.568707,111.000000,0.951102,0.031259,0.925373,235
804_59,GR-Athens,11-01-2010,0.877504,0.670309,106.000000,0.950985,0.030214,1.387195,296
804_59,GR-Athens,12-01-2010,1.213213,0.964614,100.000000,0.901983,0.079393,1.039788,310
804_61,FR-Paris,01-01-2011,,2.270192,,,,,
804_61,GR-Athens,01-01-2011,2.598164,1.198315,111.000000,0.681635,0.311152,0.599688,455
804_61,GR-Athens,02-01-2011,2.806855,1.366975,88.000000,0.849614,0.139662,1.028571,428
804_61,GR-Athens,03-01-2010,,0.521271,81.000000,0.268399,0.719590,0.377593,
804_61,GR-Athens,03-01-2011,3.411080,1.728295,85.000000,0.497242,0.498862,0.883848,383
804_61,GR-Athens,04-01-2010,1.588857,0.677898,99.000000,0.481133,0.512071,0.916667,344
804_61,GR-Athens,05-01-2010,1.299821,0.682774,107.000000,0.656403,0.335064,0.713058,405
804_61,GR-Athens,06-01-2010,1.601991,0.647755,109.000000,0.405034,0.576854,0.632826,380
804_61,GR-Athens,07-01-2010,1.686173,0.683512,97.000000,0.222052,0.762156,0.706755,351
804_61,GR-Athens,07-01-2011,3.543625,1.527867,83.000000,0.802763,0.194015,1.398936,265
804_61,GR-Athens,08-01-2010,1.975681,0.724124,86.000000,0.378060,0.611708,0.841432,251
804_61,GR-Athens,08-01-2011,3.499722,1.729139,81.000000,0.723378,0.273272,1.092754,232
804_61,GR-Athens,09-01-2010,1.739241,0.807005,85.000000,0.707451,0.277707,0.702899,302
804_61,GR-Athens,09-01-2011,3.745657,2.090303,78.000000,0.835496,0.157919,1.708543,289
804_61,GR-Athens,10-01-2010,1.038435,0.801868,78.000000,0.939769,0.048803,0.932642,288
804_61,GR-Athens,11-01-2010,1.629230,0.751854,103.000000,0.773255,0.221563,0.469496,265
804_61,GR-Athens,12-01-2010,2.707188,1.568391,94.000000,0.795760,0.193314,0.682211,453
804_63,DE-Hamburg,01-01-2011,2.089654,0.692723,71.000000,0.804882,0.181151,1.079268,617
804_63,DE-Hamburg,02-01-2011,2.043231,0.706632,76.000000,0.828182,0.164590,1.204038,612
804_63,DE-Hamburg,03-01-2010,1.747817,0.608743,58.000000,0.711821,0.265848,1.168880,329
804_63,DE-Hamburg,03-01-2011,2.349651,0.709032,73.000000,0.714937,0.278059,1.306966,531
804_63,DE-Hamburg,04-01-2010,1.257407,0.482674,66.500000,0.646711,0.348810,1.149045,471
804_63,DE-Hamburg,05-01-2010,1.419897,0.486259,68.000000,0.472721,0.507501,1.475456,405
804_63,DE-Hamburg,06-01-2010,1.595931,0.681250,70.000000,0.327351,0.658487,1.383738,394
804_63,DE-Hamburg,07-01-2010,2.222871,0.602858,73.000000,0.157686,0.833638,1.232680,368
804_63,DE-Hamburg,07-01-2011,3.624950,0.874025,69.000000,0.636706,0.357781,1.351266,418
804_63,DE-Hamburg,08-01-2010,2.409127,0.616580,73.000000,0.152576,0.836868,0.957540,323
804_63,DE-Hamburg,08-01-2011,3.834376,0.876051,67.000000,0.833539,0.161916,1.416944,397
804_63,DE-Hamburg,09-01-2010,1.923400,0.642797,75.000000,0.628282,0.362507,1.250883,512
804_63,DE-Hamburg,09-01-2011,3.906471,0.998078,65.000000,0.819069,0.175404,1.550000,349
804_63,DE-Hamburg,10-01-2010,2.354070,0.643520,71.500000,0.641512,0.349500,1.106360,570
804_63,DE-Hamburg,11-01-2010,2.401954,0.683488,70.000000,0.611554,0.375088,1.173993,680
804_63,DE-Hamburg,12-01-2010,2.209446,0.709656,70.500000,0.720128,0.265641,1.084453,663
804_63,FR-Paris,01-01-2010,1.323625,0.442523,67.000000,0.831428,0.161432,1.521595,212
804_63,FR-Paris,01-01-2011,1.707781,0.547241,84.000000,0.825962,0.156825,0.588911,950
804_63,FR-Paris,02-01-2010,,0.390831,89.000000,0.635902,0.352850,0.738235,
804_63,FR-Paris,02-01-2011,1.802922,0.570119,83.000000,0.795264,0.195219,0.668934,837
804_63,FR-Paris,03-01-2010,0.925499,0.369900,88.000000,0.756321,0.232416,0.579564,365
804_63,FR-Paris,03-01-2011,1.894654,0.579269,82.000000,0.762110,0.222115,0.701544,722
804_63,FR-Paris,04-01-2010,0.276810,0.102836,99.000000,0.907971,0.062911,0.760987,946
804_63,FR-Paris,05-01-2010,0.233369,0.086731,103.000000,0.876709,0.102911,0.661624,834
804_63,FR-Paris,06-01-2010,0.384096,0.258356,99.000000,0.880357,0.098898,0.705882,634
804_63,FR-Paris,07-01-2010,0.927550,0.389955,91.000000,0.351082,0.627797,0.670244,504
804_63,FR-Paris,07-01-2011,3.215792,0.683872,78.000000,0.753665,0.239378,1.297297,720
804_63,FR-Paris,08-01-2010,1.187450,0.411566,87.000000,0.274366,0.703516,0.549610,395
804_63,FR-Paris,08-01-2011,,0.619720,83.000000,0.813836,0.179229,1.097778,
804_63,FR-Paris,09-01-2010,0.948770,0.508760,88.000000,0.516936,0.468657,0.609589,634
804_63,FR-Paris,10-01-2010,1.683259,0.473728,90.000000,0.444933,0.530869,0.690616,748
804_63,FR-Paris,11-01-2010,1.678481,0.516671,86.000000,0.663347,0.325742,0.655050,821
804_63,FR-Paris,12-01-2010,1.303283,0.453100,89.000000,0.613141,0.382946,0.710189,768
804_63,GR-Athens,01-01-2010,,0.383579,,,,,
804_63,GR-Athens,01-01-2011,1.356407,0.522580,135.000000,0.605986,0.380562,0.949157,4780
804_63,GR-Athens,02-01-2010,0.998441,0.382672,140.000000,0.163003,0.826764,0.744505,303
804_63,GR-Athens,02-01-2011,1.683486,0.546657,125.000000,0.556646,0.428764,1.057330,4143
804_63,GR-Athens,03-01-2010,0.905705,0.378766,143.000000,0.261555,0.725221,1.071624,1206
804_63,GR-Athens,03-01-2011,1.894427,0.587731,120.000000,0.403212,0.588435,1.120547,4268
804_63,GR-Athens,04-01-2010,0.821045,0.370832,144.000000,0.404734,0.576710,1.118839,3951
804_63,GR-Athens,05-01-2010,0.824117,0.363849,145.000000,0.398361,0.583257,1.259230,4192
804_63,GR-Athens,06-01-2010,0.888686,0.425227,144.000000,0.304725,0.684847,1.294175,3685
804_63,GR-Athens,07-01-2010,1.189134,0.456228,143.000000,0.202700,0.785726,1.118557,3473
804_63,GR-Athens,07-01-2011,2.483835,0.644055,116.000000,0.682479,0.310657,1.417744,2711
804_63,GR-Athens,08-01-2010,1.472134,0.502972,134.000000,0.182786,0.805939,0.991917,2521
804_63,GR-Athens,08-01-2011,1.792088,0.643366,119.000000,0.722548,0.268124,1.321933,3095
804_63,GR-Athens,09-01-2010,1.016956,0.510983,134.000000,0.370003,0.617419,1.055364,3440
804_63,GR-Athens,09-01-2011,2.496707,0.683223,115.000000,0.575455,0.416390,1.492301,2852
804_63,GR-Athens,10-01-2010,1.692549,0.517390,125.000000,0.312997,0.672888,1.082329,3703
804_63,GR-Athens,11-01-2010,1.709825,0.540428,129.000000,0.369146,0.615735,1.147258,3723
804_63,GR-Athens,12-01-2010,1.579313,0.530308,135.000000,0.387827,0.596549,0.982861,4239
804_63,NL-Amsterdam,01-01-2011,1.892427,0.584446,77.000000,0.440885,0.550972,0.417537,266
804_63,NL-Amsterdam,02-01-2010,,0.414803,87.000000,0.851262,0.131155,0.858657,
804_63,NL-Amsterdam,02-01-2011,2.108332,0.597033,78.000000,0.674218,0.321007,0.749347,241
804_63,NL-Amsterdam,03-01-2010,,0.406992,77.000000,0.676730,0.315793,0.590625,
804_63,NL-Amsterdam,03-01-2011,,0.612270,78.000000,0.482144,0.512816,0.981132,
804_63,NL-Amsterdam,04-01-2010,0.404174,0.189093,92.000000,0.885357,0.099052,0.624709,284
804_63,NL-Amsterdam,05-01-2010,0.262344,0.105531,95.000000,0.876477,0.100716,0.965789,251
804_63,NL-Amsterdam,06-01-2010,,0.398078,86.000000,0.763204,0.217104,1.053512,
804_63,NL-Amsterdam,07-01-2010,,0.402730,87.000000,0.362467,0.626593,0.700599,
804_63,NL-Amsterdam,07-01-2011,,0.802637,76.500000,0.484252,0.505865,0.749186,
804_63,NL-Amsterdam,08-01-2010,,0.480152,81.500000,0.266613,0.714520,0.674330,
804_63,NL-Amsterdam,08-01-2011,,0.752649,76.000000,0.204125,0.790589,0.899083,
804_63,NL-Amsterdam,09-01-2010,1.818829,0.580741,89.000000,0.699114,0.276092,0.809659,220
804_63,NL-Amsterdam,09-01-2011,,1.066307,64.500000,0.360653,0.636487,1.381579,
804_63,NL-Amsterdam,10-01-2010,2.031858,0.566813,90.000000,0.648919,0.332669,0.760369,254
804_63,NL-Amsterdam,11-01-2010,2.066748,0.554967,84.000000,0.602725,0.368162,0.625731,315
804_63,NL-Amsterdam,12-01-2010,1.740263,0.536921,79.000000,0.723295,0.260503,0.706468,254
804_63,NL-Amsterdam-2,01-01-2011,1.389355,0.538978,77.000000,0.970096,0.007400,0.736667,276
804_63,NL-Amsterdam-2,02-01-2010,1.327753,0.427490,80.000000,0.749335,0.241000,1.350649,296
804_63,NL-Amsterdam-2,02-01-2011,1.613925,0.675887,74.500000,0.964960,0.024857,0.822394,238
804_63,NL-Amsterdam-2,03-01-2010,,0.421535,78.000000,0.672815,0.313031,0.838028,
804_63,NL-Amsterdam-2,03-01-2011,1.698072,0.608344,75.000000,0.966748,0.019546,0.946939,221
804_63,NL-Amsterdam-2,04-01-2010,,0.123536,91.500000,0.875805,0.094273,0.650735,
804_63,NL-Amsterdam-2,05-01-2010,,0.084019,95.000000,0.918562,0.061151,0.429825,
804_63,NL-Amsterdam-2,06-01-2010,,0.338226,,,,,
804_63,NL-Amsterdam-2,07-01-2010,,0.401804,,,,,
804_63,NL-Amsterdam-2,08-01-2010,,0.529423,,,,,
804_63,NL-Amsterdam-2,09-01-2010,,0.614453,88.000000,0.548876,0.433023,0.886364,
804_63,NL-Amsterdam-2,10-01-2010,,0.567125,87.000000,0.787595,0.201257,0.725869,
804_63,NL-Amsterdam-2,11-01-2010,,0.527454,84.000000,0.859242,0.120730,0.651261,
804_63,NL-Amsterdam-2,12-01-2010,1.408445,0.577539,76.000000,0.967817,0.007393,1.063492,223
804_63,UK-London,01-01-2010,,0.433840,78.000000,0.644295,0.337599,0.899329,
804_63,UK-London,01-01-2011,1.817550,0.557982,82.000000,0.800375,0.189315,0.805864,785
804_63,UK-London,02-01-2010,0.932303,0.394752,96.000000,0.645462,0.340632,0.959157,453
804_63,UK-London,02-01-2011,1.972931,0.579320,81.000000,0.778176,0.213805,0.833771,741
804_63,UK-London,03-01-2010,0.867829,0.390596,90.000000,0.789887,0.198116,0.674028,722
804_63,UK-London,03-01-2011,2.053399,0.588901,80.000000,0.634495,0.360819,0.778938,675
804_63,UK-London,04-01-2010,0.679090,0.273490,96.000000,0.831630,0.149325,0.660944,749
804_63,UK-London,05-01-2010,0.378773,0.190644,97.000000,0.803488,0.169909,0.716284,608
804_63,UK-London,06-01-2010,0.517871,0.369865,98.000000,0.546286,0.443653,0.870857,514
804_63,UK-London,07-01-2010,0.961447,0.392127,95.000000,0.378912,0.604833,0.803790,438
804_63,UK-London,07-01-2011,3.564155,0.643740,76.000000,0.549516,0.445614,0.837209,419
804_63,UK-London,08-01-2010,1.214321,0.393858,95.000000,0.258486,0.720247,0.641732,322
804_63,UK-London,08-01-2011,2.459946,0.683621,76.000000,0.562613,0.422450,1.302991,462
804_63,UK-London,09-01-2010,1.074722,0.487044,107.000000,0.526625,0.468833,0.689273,422
804_63,UK-London,09-01-2011,3.094271,0.804432,73.000000,0.833289,0.161614,1.520744,462
804_63,UK-London,10-01-2010,1.833566,0.472899,97.000000,0.533386,0.455783,0.862691,400
804_63,UK-London,11-01-2010,1.940878,0.525475,84.500000,0.461239,0.527878,1.053412,365
804_63,UK-London,12-01-2010,1.807682,0.492619,85.000000,0.715340,0.278533,0.808839,564
804_63,US-CA-LosAngeles,03-01-2010,,0.324569,232.000000,0.460207,0.515056,0.858537,
804_63,US-NY-NewYork,03-01-2010,,0.395587,,0.633896,0.350575,0.800995,
804_65,DE-Hamburg,01-01-2011,,0.656818,76.000000,0.428150,0.567634,1.212544,
804_65,DE-Hamburg,02-01-2011,,0.634213,,,,,
804_65,DE-Hamburg,03-01-2011,,0.642899,75.000000,0.843110,0.152937,0.995050,
804_65,DE-Hamburg,04-01-2010,,0.401034,,,,,
804_65,DE-Hamburg,07-01-2010,,0.545287,,,,,
804_65,DE-Hamburg,09-01-2010,,0.600421,,,,,
804_65,DE-Hamburg,10-01-2010,,0.562769,,,,,
804_65,DE-Hamburg,11-01-2010,,0.534220,,,,,
804_65,DE-Hamburg,12-01-2010,,0.590170,,,,,
804_65,FR-Paris,01-01-2011,0.917837,0.523981,96.500000,0.809332,0.184456,0.695096,317
804_65,FR-Paris,02-01-2010,,0.348893,97.000000,0.420233,0.567409,0.611765,
804_65,FR-Paris,02-01-2011,1.029312,0.537369,96.000000,0.895990,0.091980,0.402899,249
804_65,FR-Paris,03-01-2010,,0.336121,97.000000,0.545392,0.442245,0.238462,
804_65,FR-Paris,03-01-2011,1.830119,0.559017,94.000000,0.749226,0.245194,0.308511,242
804_65,FR-Paris,04-01-2010,0.884059,0.370289,94.000000,0.651152,0.339383,0.512658,307
804_65,FR-Paris,05-01-2010,0.923890,0.377128,96.000000,0.692918,0.297402,0.867816,213
804_65,FR-Paris,06-01-2010,,0.410520,101.000000,0.541646,0.452612,0.419580,
804_65,FR-Paris,07-01-2010,0.922099,0.445531,99.000000,0.370903,0.607896,0.274667,203
804_65,FR-Paris,07-01-2011,1.851528,0.603338,89.000000,0.771554,0.223609,0.982808,229
804_65,FR-Paris,08-01-2010,,0.482550,95.000000,0.600617,0.388058,0.237736,
804_65,FR-Paris,09-01-2010,,0.475394,93.000000,0.852250,0.120929,0.340278,
804_65,FR-Paris,10-01-2010,1.267497,0.522599,98.000000,0.692528,0.295256,0.592068,238
804_65,FR-Paris,11-01-2010,1.453477,0.507187,94.000000,0.573746,0.422314,0.394366,212
804_65,FR-Paris,12-01-2010,1.097818,0.522664,97.000000,0.539135,0.449867,0.550914,232
804_65,GR-Athens,01-01-2010,,0.353145,,,,,
804_65,GR-Athens,01-01-2011,1.029818,0.493153,137.000000,0.591206,0.397870,0.866756,1449
804_65,GR-Athens,02-01-2010,,0.366412,136.000000,0.179273,0.809245,0.622378,
804_65,GR-Athens,02-01-2011,0.950038,0.470288,138.000000,0.815529,0.175145,0.936516,1310
804_65,GR-Athens,03-01-2010,0.828120,0.355607,132.500000,0.156624,0.833080,0.655446,454
804_65,GR-Athens,03-01-2011,1.542778,0.515690,133.000000,0.660288,0.329216,0.995107,1321
804_65,GR-Athens,04-01-2010,0.866001,0.362092,134.000000,0.233603,0.758761,0.685521,1272
804_65,GR-Athens,05-01-2010,0.877968,0.361768,132.000000,0.257650,0.723246,0.948839,1159
804_65,GR-Athens,06-01-2010,0.846904,0.403020,135.000000,0.335381,0.651937,0.916156,1178
804_65,GR-Athens,07-01-2010,0.872557,0.480647,139.000000,0.189341,0.796271,0.912964,1290
804_65,GR-Athens,07-01-2011,1.764139,0.588041,126.000000,0.727176,0.263584,1.373538,915
804_65,GR-Athens,08-01-2010,0.933302,0.461669,134.000000,0.543331,0.442592,0.906497,997
804_65,GR-Athens,08-01-2011,1.675765,0.570001,129.000000,0.825904,0.160953,1.332370,1186
804_65,GR-Athens,09-01-2010,0.873817,0.490452,134.000000,0.613661,0.376018,0.802205,1001
804_65,GR-Athens,09-01-2011,1.776623,0.555466,128.000000,0.746354,0.245597,1.219623,1012
804_65,GR-Athens,10-01-2010,1.064453,0.488112,132.000000,0.592261,0.398321,0.897274,1281
804_65,GR-Athens,11-01-2010,1.164064,0.487420,136.000000,0.213086,0.774250,0.901693,921
804_65,GR-Athens,12-01-2010,0.921913,0.495152,138.000000,0.270201,0.712488,0.718537,1156
804_65,UK-London,01-01-2011,0.995566,0.532243,96.000000,0.244728,0.727779,0.967742,228
804_65,UK-London,02-01-2010,,0.333503,107.000000,0.473288,0.515004,0.613115,
804_65,UK-London,02-01-2011,,0.483145,97.000000,0.828955,0.164386,0.626230,
804_65,UK-London,03-01-2010,0.901916,0.329491,104.000000,0.742415,0.246674,0.389286,356
804_65,UK-London,03-01-2011,,0.555519,96.000000,0.572784,0.405815,0.695946,
804_65,UK-London,04-01-2010,0.893879,0.353447,102.000000,0.697091,0.299222,0.392157,288
804_65,UK-London,05-01-2010,,0.347420,100.000000,0.530045,0.460296,0.802768,
804_65,UK-London,06-01-2010,,0.392857,105.000000,0.418406,0.573589,0.379699,
804_65,UK-London,07-01-2010,,0.433507,106.000000,0.213781,0.770747,0.506667,
804_65,UK-London,07-01-2011,,0.556999,,0.818524,0.166682,1.065000,
804_65,UK-London,08-01-2010,,0.470148,104.500000,0.610752,0.382079,-0.004808,
804_65,UK-London,08-01-2011,,0.563210,85.000000,0.888417,0.101728,1.637131,
804_65,UK-London,09-01-2010,,0.428580,114.000000,0.753386,0.219316,0.231884,
804_65,UK-London,09-01-2011,,0.624581,83.000000,0.575956,0.420159,1.252918,
804_65,UK-London,12-01-2010,,0.474775,98.500000,0.508176,0.474831,0.417969,
804_68,DE-Hamburg,01-01-2011,,1.648140,,,,,
804_68,DE-Hamburg,12-01-2010,,1.285477,,,,,
804_68,GR-Athens,01-01-2011,1.213786,0.919152,117.000000,0.883596,0.106375,0.997824,728
804_68,GR-Athens,02-01-2011,1.377013,0.864701,101.000000,0.871421,0.118147,0.920404,689
804_68,GR-Athens,03-01-2010,,0.627003,98.000000,0.646218,0.344193,0.608209,
804_68,GR-Athens,03-01-2011,1.796487,1.165952,89.000000,0.909615,0.077363,1.337880,747
804_68,GR-Athens,04-01-2010,1.092400,0.658656,103.000000,0.821089,0.166698,0.812102,487
804_68,GR-Athens,05-01-2010,0.990477,0.643376,108.000000,0.824969,0.163101,0.846847,590
804_68,GR-Athens,06-01-2010,1.040147,0.680699,110.000000,0.637267,0.349389,0.818758,554
804_68,GR-Athens,07-01-2010,1.292676,0.819737,96.000000,0.474818,0.511085,0.967789,430
804_68,GR-Athens,07-01-2011,2.262283,1.930790,89.000000,0.852877,0.136671,1.074074,393
804_68,GR-Athens,08-01-2010,1.151420,0.884841,96.000000,0.632073,0.360648,1.078244,353
804_68,GR-Athens,08-01-2011,2.359966,1.889711,89.500000,0.934965,0.050402,1.618018,436
804_68,GR-Athens,09-01-2010,1.239090,0.815804,109.500000,0.689058,0.303776,1.247967,340
804_68,GR-Athens,09-01-2011,2.125295,1.810335,90.000000,0.929503,0.060134,1.405085,449
804_68,GR-Athens,10-01-2010,0.891197,0.861589,115.000000,0.932291,0.056926,0.810207,548
804_68,GR-Athens,11-01-2010,1.229950,0.802889,108.000000,0.889625,0.098947,0.881387,417
804_68,GR-Athens,12-01-2010,1.244336,1.006997,100.000000,0.907649,0.079892,0.798088,681
804_71,GR-Athens,01-01-2011,3.994335,1.969624,105.000000,0.794693,0.195530,1.696605,662
804_71,GR-Athens,02-01-2011,3.892032,2.211006,93.000000,0.823859,0.172675,1.518160,612
804_71,GR-Athens,03-01-2010,3.071044,2.492037,64.000000,0.896373,0.095330,1.606796,363
804_71,GR-Athens,03-01-2011,4.117583,2.724731,83.000000,0.692389,0.302736,1.356397,524
804_71,GR-Athens,04-01-2010,3.124380,2.492373,75.000000,0.870051,0.120673,1.275665,896
804_71,GR-Athens,05-01-2010,2.977748,2.330237,79.000000,0.876199,0.117941,1.473778,1010
804_71,GR-Athens,06-01-2010,2.939970,2.090190,87.000000,0.830154,0.163134,1.436660,887
804_71,GR-Athens,07-01-2010,3.161104,2.369913,80.000000,0.860516,0.132258,1.323988,775
804_71,GR-Athens,07-01-2011,5.954223,3.054514,82.000000,0.538647,0.457688,2.076923,298
804_71,GR-Athens,08-01-2010,3.402276,2.493907,78.000000,0.836122,0.154602,1.446575,538
804_71,GR-Athens,08-01-2011,6.468102,3.257555,81.000000,0.627261,0.369593,1.992278,329
804_71,GR-Athens,09-01-2010,3.276480,2.091558,84.000000,0.873949,0.119085,1.494453,481
804_71,GR-Athens,09-01-2011,6.202948,3.453831,84.000000,0.782283,0.213819,2.431416,303
