region,month,DownloadThroughputSplitByClientAndByServer,UploadThroughputSplitByClientAndByServer,RTTSplitByClientAndByServer,NetLimitedSplitByClientAndByServer,ClientLimitedSplitByClientAndByServer,WinScaleRcvdSplitByClientAndByServer,NumberOfClientsSplitByClientAndByServer
840_me,04-01-2010,5.057115,0.409529,47.000000,0.787743,0.200109,2.416948,1776
840_me,05-01-2010,4.749034,0.410168,46.000000,0.848123,0.139724,2.516877,1662
840_me,06-01-2010,4.968239,0.407738,48.000000,0.850797,0.137368,2.591081,1601
840_me,07-01-2010,4.789726,0.410189,47.000000,0.865102,0.124837,2.707809,1366
840_me,07-01-2011,3.408948,0.407787,41.000000,0.937030,0.046789,2.768807,1334
840_me,08-01-2010,4.479704,0.405932,44.000000,0.906015,0.079956,2.143412,2155
840_me,08-01-2011,3.885880,0.410950,39.000000,0.930876,0.054860,2.699178,1493
840_me,09-01-2010,3.705064,0.407898,44.000000,0.910057,0.081638,2.126251,1956
840_me,09-01-2011,4.493466,0.412669,42.000000,0.939024,0.049563,2.741148,1320
840_me,10-01-2010,3.869069,0.408520,44.000000,0.908430,0.081114,2.204848,1891
840_me,11-01-2010,4.523532,0.409455,35.000000,0.890744,0.097720,2.254426,1790
840_me,12-01-2010,4.665240,0.409851,34.000000,0.905772,0.084265,2.205095,1834
840_mi,01-01-2010,4.742337,0.807477,31.000000,0.771055,0.219662,2.225464,1048
840_mi,01-01-2011,3.523474,0.873167,42.000000,0.895433,0.091122,2.367460,8919
840_mi,02-01-2010,5.079016,0.884819,30.000000,0.736333,0.255555,2.831585,12343
840_mi,02-01-2011,3.257870,0.871502,48.000000,0.904437,0.081846,2.508509,7637
840_mi,03-01-2010,4.925205,0.885035,31.000000,0.722613,0.270142,2.632782,19532
840_mi,03-01-2011,3.825101,0.843344,41.000000,0.909458,0.075278,2.593907,8208
840_mi,04-01-2010,5.099221,0.893465,29.000000,0.665541,0.327495,2.642457,14654
840_mi,05-01-2010,5.048498,0.885305,29.000000,0.647360,0.346417,2.713558,13985
840_mi,06-01-2010,5.117807,0.885157,30.000000,0.631311,0.362465,2.794270,12725
840_mi,07-01-2010,5.001967,0.885378,31.000000,0.653471,0.339109,2.650570,10796
840_mi,07-01-2011,4.678742,0.894800,40.000000,0.851483,0.118272,2.778868,8123
840_mi,08-01-2010,4.325463,0.889702,31.000000,0.842811,0.141318,2.196143,13935
840_mi,08-01-2011,4.443368,0.885037,40.000000,0.851572,0.115358,2.780024,8009
840_mi,09-01-2010,4.712213,0.893424,28.000000,0.845457,0.143349,2.280630,12471
840_mi,09-01-2011,4.862090,0.905672,40.000000,0.845875,0.141090,2.886701,6869
840_mi,10-01-2010,4.071985,0.878642,35.000000,0.821959,0.162447,2.232603,7611
840_mi,11-01-2010,3.743602,0.866880,42.000000,0.860187,0.126890,2.223920,9640
840_mi,12-01-2010,3.858575,0.878683,38.000000,0.882665,0.104851,2.401617,11209
840_mn,01-01-2010,5.379212,0.794321,38.000000,0.429555,0.559282,2.226209,396
840_mn,01-01-2011,4.107740,0.805820,51.000000,0.708306,0.279319,2.318159,3906
840_mn,02-01-2010,6.924470,0.883356,32.000000,0.364666,0.629080,2.900882,4787
840_mn,02-01-2011,4.136423,0.802905,60.000000,0.827239,0.154688,2.477120,3504
840_mn,03-01-2010,6.868277,0.889754,34.000000,0.386922,0.606926,2.628721,8486
840_mn,03-01-2011,4.361104,0.835323,52.000000,0.839184,0.143198,2.402649,3828
840_mn,04-01-2010,6.448532,0.884713,33.000000,0.369963,0.623148,2.678905,5928
840_mn,05-01-2010,6.342836,0.848857,32.000000,0.358565,0.636429,2.731100,5850
840_mn,06-01-2010,6.595142,0.880378,34.000000,0.364224,0.629061,2.800242,5795
840_mn,07-01-2010,5.200770,0.844749,41.000000,0.415281,0.576383,2.702175,4734
840_mn,07-01-2011,4.938620,0.788554,49.000000,0.816714,0.133763,2.659592,4148
840_mn,08-01-2010,5.175819,0.878695,42.000000,0.536442,0.451881,2.141357,5993
840_mn,08-01-2011,5.156657,0.803518,50.000000,0.860137,0.102402,2.773699,4155
840_mn,09-01-2010,5.513908,0.889055,42.000000,0.592475,0.397475,2.413464,5658
840_mn,09-01-2011,5.615469,0.864965,49.000000,0.878535,0.103601,2.942578,3561
840_mn,10-01-2010,5.056249,0.844515,47.000000,0.529682,0.458944,2.164006,3581
840_mn,11-01-2010,4.535986,0.808358,48.000000,0.558844,0.428864,2.175553,4291
840_mn,12-01-2010,4.089393,0.843206,48.000000,0.600570,0.386299,2.300447,4672
840_mo,01-01-2010,3.431970,0.414669,45.000000,0.473764,0.520870,2.047344,512
840_mo,01-01-2011,2.392090,0.471774,56.000000,0.886338,0.100101,2.198987,5246
840_mo,02-01-2010,2.936159,0.463216,42.000000,0.662824,0.327326,2.709065,6301
840_mo,02-01-2011,2.385939,0.502310,58.000000,0.899683,0.087973,2.413487,4725
840_mo,03-01-2010,2.862827,0.465710,44.000000,0.634641,0.357400,2.523259,10087
840_mo,03-01-2011,2.497462,0.500941,53.000000,0.901474,0.079824,2.405077,4830
840_mo,04-01-2010,3.126941,0.477361,42.000000,0.637674,0.351415,2.574811,7347
840_mo,05-01-2010,3.363742,0.486452,41.000000,0.609628,0.380600,2.631264,7492
840_mo,06-01-2010,3.692402,0.501526,42.000000,0.617716,0.370842,2.704087,6969
840_mo,07-01-2010,3.337360,0.488368,48.000000,0.672472,0.317652,2.521238,6120
840_mo,07-01-2011,2.903082,0.523995,48.000000,0.885277,0.083821,2.741964,4975
840_mo,08-01-2010,2.722156,0.500681,51.000000,0.819966,0.166146,2.110382,7743
840_mo,08-01-2011,3.571124,0.540348,46.000000,0.878071,0.082742,2.696295,4853
840_mo,09-01-2010,2.781633,0.508940,47.000000,0.857416,0.126471,2.278492,6946
840_mo,09-01-2011,3.399844,0.551608,47.000000,0.893802,0.089933,2.737620,4159
840_mo,10-01-2010,2.561452,0.482604,51.000000,0.817325,0.169787,2.144088,5152
840_mo,11-01-2010,2.534071,0.502544,54.000000,0.821311,0.164849,2.224378,5869
840_mo,12-01-2010,2.501654,0.482145,56.000000,0.860419,0.127615,2.344246,6210
840_ms,01-01-2010,2.805811,0.344631,50.000000,0.911026,0.080266,1.687732,215
840_ms,01-01-2011,2.419242,0.350316,53.000000,0.927904,0.059624,2.436545,2243
840_ms,02-01-2010,3.240389,0.344355,38.000000,0.886800,0.102697,2.653061,2309
840_ms,02-01-2011,2.312399,0.356372,56.000000,0.936173,0.051566,2.649025,2041
840_ms,03-01-2010,3.271400,0.352971,38.000000,0.885150,0.103878,2.405721,3301
840_ms,03-01-2011,2.602553,0.359683,51.000000,0.935777,0.049082,2.687803,1634
840_ms,04-01-2010,3.160352,0.352658,37.000000,0.851479,0.137040,2.354154,2427
840_ms,05-01-2010,3.202857,0.356352,39.000000,0.868466,0.119505,2.573878,2490
840_ms,06-01-2010,3.510430,0.361377,40.000000,0.888701,0.101376,2.588942,2264
840_ms,07-01-2010,3.388210,0.356622,41.000000,0.882170,0.108332,2.545273,1985
840_ms,07-01-2011,3.189999,0.361765,49.000000,0.931695,0.053298,2.795016,1904
840_ms,08-01-2010,2.636560,0.355870,49.000000,0.920156,0.069076,2.206385,2877
840_ms,08-01-2011,3.652430,0.362803,48.000000,0.911044,0.064435,2.873466,1809
840_ms,09-01-2010,2.750414,0.357610,47.000000,0.923314,0.066798,2.224545,2706
840_ms,09-01-2011,3.897235,0.404393,49.000000,0.929501,0.057712,2.981132,1435
840_ms,10-01-2010,2.735510,0.353724,49.000000,0.927337,0.059053,2.398590,2590
840_ms,11-01-2010,2.564110,0.354524,51.000000,0.929664,0.058865,2.247668,2585
840_ms,12-01-2010,2.544476,0.353211,53.000000,0.930844,0.059738,2.429047,2936
840_mt,01-01-2011,1.704978,0.349682,92.000000,0.839696,0.144416,2.232749,564
840_mt,02-01-2010,2.804944,0.329027,67.000000,0.860646,0.122983,3.042821,803
840_mt,02-01-2011,2.347332,0.362089,90.000000,0.844024,0.136609,2.395137,623
840_mt,03-01-2010,2.369795,0.330829,68.000000,0.854388,0.135031,2.459538,1380
840_mt,03-01-2011,2.674715,0.380536,89.000000,0.836506,0.139391,2.293546,740
840_mt,04-01-2010,2.353509,0.331888,69.000000,0.809570,0.178000,2.696721,923
840_mt,05-01-2010,2.323085,0.328194,89.000000,0.694425,0.289953,2.598757,854
840_mt,06-01-2010,2.428846,0.330818,84.000000,0.676276,0.318985,2.644003,764
840_mt,07-01-2010,2.330314,0.328259,90.000000,0.715364,0.265146,2.622837,669
840_mt,07-01-2011,2.725209,0.432205,91.000000,0.866028,0.119486,2.656627,543
840_mt,08-01-2010,2.283940,0.326583,90.000000,0.810773,0.172069,2.109876,972
840_mt,08-01-2011,2.828183,0.493457,99.000000,0.877592,0.101230,2.806452,410
840_mt,09-01-2010,2.427480,0.329081,92.000000,0.860793,0.123503,2.165832,1044
840_mt,09-01-2011,2.719584,0.442544,94.000000,0.878655,0.105347,2.569805,409
840_mt,10-01-2010,2.621829,0.333580,92.000000,0.849749,0.134951,2.102462,814
840_mt,11-01-2010,2.413340,0.328849,89.000000,0.875130,0.107713,2.151568,745
840_mt,12-01-2010,2.025532,0.352703,88.000000,0.851452,0.129965,2.415211,622
840_nc,01-01-2010,3.641206,0.309370,39.000000,0.756597,0.233128,2.027250,820
840_nc,01-01-2011,3.279357,0.346682,38.000000,0.863491,0.122929,2.358541,10038
840_nc,02-01-2010,4.711393,0.310974,32.000000,0.788093,0.203180,2.673116,9685
840_nc,02-01-2011,3.345373,0.357700,40.000000,0.856915,0.126110,2.480853,8896
840_nc,03-01-2010,4.263145,0.311140,35.000000,0.716421,0.272485,2.398523,14697
840_nc,03-01-2011,3.348890,0.360473,41.000000,0.854052,0.128190,2.486754,6960
840_nc,04-01-2010,4.324805,0.311147,33.000000,0.711253,0.278631,2.437670,10828
840_nc,05-01-2010,4.445861,0.311066,34.000000,0.755414,0.234180,2.596598,10926
840_nc,06-01-2010,4.367235,0.310372,35.000000,0.734739,0.255020,2.567093,9666
840_nc,07-01-2010,4.293225,0.311100,35.000000,0.744109,0.248829,2.491808,8427
840_nc,07-01-2011,3.763370,0.442089,40.000000,0.878636,0.104437,2.612817,8692
840_nc,08-01-2010,3.718616,0.306847,36.000000,0.856135,0.130821,2.111256,12700
840_nc,08-01-2011,4.312202,0.460432,40.000000,0.870350,0.112784,2.763169,8453
840_nc,09-01-2010,4.099561,0.307645,34.000000,0.843429,0.142524,2.186135,12181
840_nc,09-01-2011,4.719782,0.536164,38.000000,0.832083,0.154367,2.805531,6847
840_nc,10-01-2010,4.278226,0.310714,34.000000,0.823948,0.165915,2.225168,10632
840_nc,11-01-2010,3.815029,0.342640,37.000000,0.829971,0.158253,2.184921,10461
840_nc,12-01-2010,3.445495,0.342526,38.000000,0.836575,0.151290,2.331111,10963
840_nd,01-01-2011,4.269188,0.629049,59.000000,0.852598,0.141282,2.518092,396
840_nd,02-01-2010,4.135954,0.584043,40.000000,0.493685,0.496937,2.947368,629
840_nd,02-01-2011,3.957296,0.770419,63.000000,0.847713,0.141267,2.534296,373
840_nd,03-01-2010,3.643594,0.582685,44.000000,0.508012,0.479258,2.828097,1023
840_nd,03-01-2011,4.011615,0.633746,63.000000,0.842231,0.139633,2.787167,433
840_nd,04-01-2010,4.175448,0.594433,53.500000,0.428380,0.565630,2.765674,740
840_nd,05-01-2010,3.916751,0.614256,54.000000,0.386573,0.603139,2.909310,721
840_nd,06-01-2010,3.543796,0.590732,62.000000,0.486793,0.500149,2.990654,641
840_nd,07-01-2010,4.000307,0.615458,48.000000,0.439991,0.553051,2.556174,522
840_nd,07-01-2011,4.909651,0.653361,57.000000,0.818542,0.139200,2.972296,490
840_nd,08-01-2010,3.996078,0.617957,45.500000,0.606025,0.375301,2.304139,635
840_nd,08-01-2011,4.728327,0.754211,56.000000,0.856131,0.103909,3.211594,470
840_nd,09-01-2010,4.256498,0.592727,52.000000,0.686502,0.293216,2.365366,647
840_nd,09-01-2011,5.234610,1.201216,56.000000,0.824021,0.155544,3.267606,410
840_nd,10-01-2010,4.009284,0.609195,59.000000,0.664755,0.320893,2.287625,360
840_nd,11-01-2010,4.309328,0.730583,56.000000,0.683750,0.304668,2.336971,451
840_nd,12-01-2010,4.513939,0.633764,54.000000,0.759698,0.229522,2.688645,517
840_ne,01-01-2010,,0.425042,48.000000,0.611309,0.379620,2.285714,
840_ne,01-01-2011,2.743289,0.532146,56.000000,0.756535,0.222110,2.478546,1256
840_ne,02-01-2010,5.068139,0.585409,59.000000,0.629293,0.364007,2.947498,1465
840_ne,02-01-2011,2.860131,0.537277,59.000000,0.773869,0.215571,2.565335,1150
840_ne,03-01-2010,4.643008,0.571506,59.000000,0.628945,0.361076,2.580546,2495
840_ne,03-01-2011,3.437317,0.545432,49.000000,0.753966,0.237294,2.916274,1069
840_ne,04-01-2010,5.151173,0.591153,59.000000,0.519935,0.471942,2.664434,1710
840_ne,05-01-2010,5.133107,0.568402,60.000000,0.630822,0.362505,2.895283,1777
840_ne,06-01-2010,5.208979,0.594509,60.000000,0.604781,0.389663,2.869034,1585
840_ne,07-01-2010,4.679174,0.564231,60.000000,0.693561,0.290936,2.850814,1335
840_ne,07-01-2011,3.987193,0.639087,48.000000,0.687367,0.278771,2.796797,1248
840_ne,08-01-2010,3.850278,0.594485,57.000000,0.678115,0.309522,2.150820,1637
840_ne,08-01-2011,4.744814,0.722910,46.000000,0.769988,0.196667,2.887599,1189
840_ne,09-01-2010,3.817494,0.550503,51.000000,0.666855,0.328133,2.288987,1663
840_ne,09-01-2011,5.126166,0.754584,47.000000,0.861474,0.125612,2.758999,1125
840_ne,10-01-2010,3.808536,0.585552,52.000000,0.611142,0.378114,2.272892,1330
840_ne,11-01-2010,3.214524,0.552096,55.000000,0.700918,0.292106,2.423164,1366
840_ne,12-01-2010,3.278751,0.540600,59.000000,0.704719,0.286301,2.505537,1459
840_nh,01-01-2010,,1.805112,26.000000,0.463892,0.517777,2.702128,
840_nh,01-01-2011,6.572312,1.332276,21.000000,0.931724,0.054750,2.259661,1885
840_nh,02-01-2010,9.512886,1.929153,19.000000,0.311350,0.684345,2.672027,1404
840_nh,02-01-2011,5.406593,1.207946,35.000000,0.928052,0.060530,2.316726,1557
840_nh,03-01-2010,9.046243,1.529593,20.000000,0.303980,0.691451,2.482767,2463
840_nh,03-01-2011,5.833690,1.199284,26.000000,0.931313,0.056798,2.372758,1445
840_nh,04-01-2010,10.465449,1.527950,19.000000,0.288892,0.706202,2.541595,1642
840_nh,05-01-2010,11.395221,1.528218,19.000000,0.320055,0.674803,2.742111,1683
840_nh,06-01-2010,10.139030,1.528928,20.000000,0.338311,0.654006,2.804068,1739
840_nh,07-01-2010,10.636819,1.488865,20.000000,0.370378,0.624866,2.833044,1374
840_nh,07-01-2011,4.700788,1.527615,43.000000,0.945470,0.040853,2.922357,1461
840_nh,08-01-2010,8.301351,1.584921,20.000000,0.470823,0.521876,2.145279,1889
840_nh,08-01-2011,5.017107,1.526844,35.000000,0.964740,0.023720,2.863443,1605
840_nh,09-01-2010,9.301346,1.616965,20.000000,0.490414,0.503993,2.279062,1806
840_nh,09-01-2011,6.584072,2.128466,35.000000,0.930041,0.058707,2.808953,1180
840_nh,10-01-2010,8.669786,1.554599,20.000000,0.517434,0.476224,2.260198,1518
840_nh,11-01-2010,8.262399,1.486802,20.000000,0.687381,0.301047,2.132953,1671
840_nh,12-01-2010,7.540673,1.435287,21.000000,0.883712,0.107211,2.272476,1917
840_nj,01-01-2010,5.453037,1.690080,17.000000,0.157296,0.838585,2.449728,795
840_nj,01-01-2011,6.717627,1.748255,19.000000,0.708286,0.283777,2.500302,11628
840_nj,02-01-2010,6.794632,1.726090,14.000000,0.087902,0.907394,2.898900,7434
840_nj,02-01-2011,6.429160,1.755543,29.000000,0.678357,0.311554,2.546726,8212
840_nj,03-01-2010,7.032435,1.728457,14.000000,0.084373,0.910669,2.725537,11836
840_nj,03-01-2011,6.453679,1.889640,21.000000,0.653494,0.333851,2.584135,7306
840_nj,04-01-2010,6.824986,1.727959,14.000000,0.068480,0.927116,2.873041,8422
840_nj,05-01-2010,7.342085,1.728715,14.000000,0.073445,0.921905,2.974732,8925
840_nj,06-01-2010,7.477344,1.728915,14.000000,0.070010,0.925255,2.959565,8305
840_nj,07-01-2010,7.339543,1.729222,14.000000,0.071853,0.923143,2.915393,6893
840_nj,07-01-2011,6.324494,2.532759,19.000000,0.805103,0.179925,2.837152,8008
840_nj,08-01-2010,6.865403,1.762114,14.000000,0.166270,0.828027,2.298137,10540
840_nj,08-01-2011,6.604579,2.629476,18.000000,0.788427,0.201874,2.840425,8556
840_nj,09-01-2010,7.312326,1.762190,14.000000,0.175512,0.820121,2.326367,9750
840_nj,09-01-2011,7.659977,2.708895,18.000000,0.534904,0.455748,2.881350,6557
840_nj,10-01-2010,6.528053,1.772281,14.000000,0.145571,0.848840,2.222916,8312
840_nj,11-01-2010,6.430333,1.765304,14.000000,0.176340,0.817764,2.357187,8983
840_nj,12-01-2010,7.146808,1.761650,17.000000,0.536788,0.454741,2.472232,11142
840_nm,01-01-2010,,0.563479,77.000000,0.348237,0.648652,1.750000,
840_nm,01-01-2011,2.055970,0.608647,82.000000,0.768761,0.217700,2.531188,1919
840_nm,02-01-2010,2.876306,0.616580,79.000000,0.582325,0.411262,2.718535,1568
840_nm,02-01-2011,2.189776,0.613608,81.000000,0.792951,0.188020,2.608464,1706
840_nm,03-01-2010,2.689654,0.626453,79.000000,0.613657,0.379806,2.528632,2655
840_nm,03-01-2011,2.311742,0.620553,81.000000,0.794927,0.191048,2.647310,1494
840_nm,04-01-2010,3.013141,0.623368,79.000000,0.600260,0.389387,2.767315,1962
840_nm,05-01-2010,2.854318,0.614139,80.000000,0.514908,0.476612,2.742647,1866
840_nm,06-01-2010,3.126013,0.616504,79.000000,0.595529,0.390053,2.751619,1795
840_nm,07-01-2010,3.122814,0.604498,79.000000,0.561890,0.422413,2.756415,1555
840_nm,07-01-2011,2.509643,0.613841,72.000000,0.857635,0.124805,2.899636,1701
840_nm,08-01-2010,2.729066,0.620782,79.000000,0.780481,0.205109,2.288046,2362
840_nm,08-01-2011,3.239655,0.614705,72.000000,0.872788,0.106340,2.979158,1627
840_nm,09-01-2010,2.524480,0.616603,79.000000,0.757431,0.229651,2.294340,2181
840_nm,09-01-2011,3.315573,0.619612,71.000000,0.826566,0.153761,2.889202,1412
840_nm,10-01-2010,2.502253,0.617187,81.000000,0.720714,0.263467,2.386124,2080
840_nm,11-01-2010,2.470031,0.615644,80.000000,0.746178,0.244335,2.419355,2066
840_nm,12-01-2010,2.238016,0.608208,82.000000,0.771601,0.217307,2.568621,2017
840_nv,01-01-2010,4.030217,0.683759,25.000000,0.802000,0.193556,1.760077,367
840_nv,01-01-2011,2.941986,0.656646,53.000000,0.739652,0.246013,2.314411,3698
840_nv,02-01-2010,4.351861,0.907955,23.000000,0.736942,0.254203,2.781232,3549
840_nv,02-01-2011,3.036256,0.683498,52.500000,0.710746,0.275636,2.413328,3270
840_nv,03-01-2010,4.196056,0.902041,24.000000,0.552879,0.440014,2.569058,5410
840_nv,03-01-2011,3.091821,0.737000,44.000000,0.547678,0.440351,2.449722,2601
840_nv,04-01-2010,4.525184,0.883981,23.000000,0.440713,0.548895,2.604415,4104
840_nv,05-01-2010,4.740905,0.925249,24.000000,0.402673,0.591559,2.730921,3852
840_nv,06-01-2010,4.598826,0.885060,24.000000,0.440158,0.555218,2.753094,3574
840_nv,07-01-2010,4.727105,0.804053,24.000000,0.370685,0.620486,2.757720,2984
840_nv,07-01-2011,3.659177,0.758601,58.000000,0.710554,0.277087,2.795374,2854
840_nv,08-01-2010,3.769856,0.775693,62.000000,0.508327,0.486874,2.146595,4018
840_nv,08-01-2011,3.868645,0.864365,55.000000,0.549858,0.435960,2.893499,2218
840_nv,09-01-2010,3.608545,0.721815,60.000000,0.560284,0.433220,2.175488,4146
840_nv,09-01-2011,4.158102,0.871112,53.000000,0.586049,0.405769,2.759087,2169
840_nv,10-01-2010,3.304084,0.694446,59.000000,0.570094,0.423474,2.213270,3753
840_nv,11-01-2010,3.153909,0.693085,59.000000,0.631278,0.356351,2.282267,3742
840_nv,12-01-2010,3.044112,0.685745,59.000000,0.663242,0.324268,2.388924,3985
840_ny,01-01-2010,6.209156,0.621572,22.000000,0.444300,0.552581,2.320560,2123
840_ny,01-01-2011,5.587031,0.762700,26.000000,0.902701,0.085140,2.387971,32065
840_ny,02-01-2010,6.077364,0.764282,17.000000,0.475103,0.518397,2.870455,24249
840_ny,02-01-2011,5.829416,0.761490,32.000000,0.884352,0.102399,2.480216,24000
840_ny,03-01-2010,6.995236,0.764599,18.000000,0.373216,0.619635,2.777131,36734
840_ny,03-01-2011,5.872577,0.761089,31.000000,0.909317,0.075936,2.539085,20376
840_ny,04-01-2010,7.426641,0.764358,16.000000,0.283134,0.711196,2.832847,26964
840_ny,05-01-2010,7.685124,0.764551,15.000000,0.253481,0.739524,2.945511,26544
840_ny,06-01-2010,7.517653,0.764414,15.000000,0.252905,0.740834,2.958348,24343
840_ny,07-01-2010,7.841360,0.764360,15.000000,0.250125,0.744114,2.917885,19945
840_ny,07-01-2011,5.359036,0.781509,32.000000,0.931066,0.052297,2.784219,21978
840_ny,08-01-2010,6.512458,0.750206,18.000000,0.559135,0.427927,2.195214,31357
840_ny,08-01-2011,5.909054,0.795605,27.000000,0.940354,0.045703,2.838229,25506
840_ny,09-01-2010,6.090669,0.754180,18.000000,0.679546,0.307879,2.322644,31378
840_ny,09-01-2011,6.372314,0.797989,30.000000,0.896588,0.090956,2.840693,21042
840_ny,10-01-2010,5.899511,0.762882,24.000000,0.637244,0.352927,2.249548,27625
840_ny,11-01-2010,6.074548,0.763753,24.000000,0.577082,0.412031,2.316666,27428
840_ny,12-01-2010,6.445304,0.764309,26.000000,0.829116,0.160697,2.447023,30438
840_oh,01-01-2010,3.744317,0.410407,37.000000,0.881602,0.109534,2.055891,1428
840_oh,01-01-2011,3.489752,0.411969,40.000000,0.883341,0.103046,2.279145,10448
840_oh,02-01-2010,4.112361,0.412355,33.000000,0.864492,0.125165,2.763203,14618
840_oh,02-01-2011,3.412693,0.413146,44.000000,0.890265,0.094790,2.564269,9336
840_oh,03-01-2010,4.023883,0.412591,34.000000,0.863976,0.125080,2.578821,23266
840_oh,03-01-2011,3.843852,0.412416,39.000000,0.888196,0.096521,2.530967,9625
840_oh,04-01-2010,4.046269,0.412551,33.000000,0.861565,0.127381,2.650720,17191
840_oh,05-01-2010,4.216574,0.412274,33.000000,0.862850,0.126965,2.690583,16938
840_oh,06-01-2010,4.319957,0.412213,33.000000,0.862806,0.126261,2.754089,15459
840_oh,07-01-2010,4.277048,0.412182,35.000000,0.849406,0.138706,2.559383,13064
840_oh,07-01-2011,4.266388,0.685240,41.000000,0.860522,0.109368,2.758173,10406
840_oh,08-01-2010,3.670794,0.406963,36.000000,0.888365,0.097811,2.071844,16768
840_oh,08-01-2011,4.132103,0.704701,42.000000,0.877857,0.091859,2.812807,10191
840_oh,09-01-2010,3.901934,0.408601,34.000000,0.888683,0.098476,2.172194,15009
840_oh,09-01-2011,4.767610,0.753223,41.000000,0.890887,0.095292,2.916584,9322
840_oh,10-01-2010,3.673680,0.409587,38.000000,0.866890,0.120687,2.056666,9866
840_oh,11-01-2010,3.353166,0.409534,40.000000,0.878383,0.107860,2.154215,12112
840_oh,12-01-2010,3.380969,0.410687,38.000000,0.872590,0.113101,2.345775,13182
840_ok,01-01-2010,2.570337,0.434668,31.000000,0.553819,0.439054,2.035211,261
840_ok,01-01-2011,2.193514,0.426716,53.000000,0.833999,0.145424,2.135684,4366
840_ok,02-01-2010,4.751305,0.540850,21.000000,0.527657,0.466489,2.960000,3401
840_ok,02-01-2011,1.909726,0.432406,54.000000,0.866148,0.110251,2.365334,4206
